Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Eswatini,SWZ,9314654.638,35064844.3,16308752.91,2678419.115,2362605.013,2006990.404,1811254.776,1424807.333,1097572.648,3169368.575,5329933.773,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Ethiopia,ETH,..,316615.0033,993167.1947,2983179.514,2458491.293,538887.9529,2190854.732,3838616.245,1115301.752,9802537.589,26729370.57,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Faroe Islands,FRO,..,2640000,7676053.081,9076741.924,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Fiji,FJI,..,717136.3151,886415.5039,2355364.7,2569653.682,2337179.672,3169554.181,3916738.988,5975317.083,8092770.425,6688787.776,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Finland,FIN,316693261.7,565064787.3,1508991252,1575604351,1775070409,1918003189,1178388464,832032076.7,876760776.6,1010954179,1104628906,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,France,FRA,1628676371,4416719402,10014878126,10545784932,8754182545,11054534501,12764952188,15660393096,14758389447,16000418533,15938476813,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,French Polynesia,PYF,..,..,3268450.686,3759330.015,3509026.284,3246825.462,3018578.405,3475548.623,3333941.191,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Georgia,GEO,..,7144248.79,7404609.48,7956804.44,7590401.93,13438271.71,19348328.75,6985876.37,16194771.85,24691784.03,27053208.22,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Germany,DEU,3797381850,4414303164,7115326142,7405166332,6396891368,8696432170,10729008199,10117945574,11295092294,14175440270,15630232195,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Ghana,GHA,200000,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Greece,GRC,15000000,202864432.7,626946377.4,556622104.3,370769831,322272258.6,445973221.3,290739287.5,246662484,347582001.5,382963979.6,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Grenada,GRD,370370.3704,607407.4074,5502012.222,5615735.926,6213040.37,6465571.111,8207337.131,9366087.701,9945231.109,8783540.507,9320557.207,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Guatemala,GTM,..,..,93974900,76348700,84246400,103203800,175215100,243253434.4,169600000,194600000,209800000,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Guinea,GIN,..,..,1200000,770000,620000,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Guinea-Bissau,GNB,..,..,..,..,..,..,..,2367.065966,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Guyana,GUY,..,10800000,28015932.26,34179437.35,41698913.57,65990000,23943000,18244000,13827630,9405354.444,5260000,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Haiti,HTI,..,..,480000,520000,1640000,1586440,2163920,1642260,1627980,576979.0249,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Honduras,HND,3000000,13800000,30380000,35154664.84,38670131.32,85312365.83,75110955.92,59033072.64,66573650.27,55846454.77,57793820.65,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,"Hong Kong SAR, China",HKG,..,461122758.5,1978131461,2009279637,2018574965,2027166770,1938286852,1860613528,1882822751,1924781218,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Hungary,HUN,35895240.69,258734878.2,1799363441,2034865903,1701009788,1966063664,1701540946,2006472537,1446684698,1597954988,1503169111,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Iceland,ISL,..,..,..,..,..,77940551.89,119197270.8,83750707.96,105225068.8,116324860.6,143375790.4,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,India,IND,72465533.69,282463092.3,2438302981,2819291079,3990055617,3903908830,4848711889,5009034407,5466041710,6515405394,7905957777,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Indonesia,IDN,..,..,1616459043,1787966703,1800089222,1736373354,1861866472,1652686736,1732362913,1900641453,1464555426,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Iraq,IRQ,..,..,5300000,..,..,400000,1000000,1400000,1500000,5700000,7800000,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Ireland,IRL,..,..,37458289198,40850357076,42087819768,46405493961,64229451488,76444494509,76073095123,75297536577,85119030791,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Israel,ISR,73100000,360600000,831500000,1068300000,1111700000,998000000,1135700000,1061600000,1202100000,1351600000,1381900000,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Italy,ITA,1962163128,2621860111,6545120562,6609329693,5585999530,5387501410,5179740482,4320634262,4680064924,4783536892,5141287990,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Jamaica,JAM,7100000,41000000,36279447.73,47410236.73,60119539.63,55850569.29,50762247.77,50756619.68,50756619.68,50756619.68,50756619.68,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Japan,JPN,..,11006793150,18768647813,19172720512,19897558093,17831143180,20941598563,17033762146,20246369822,21381387584,21725592920,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Jordan,JOR,..,..,..,..,..,..,2394366.197,14788732.39,24084507.04,21267605.63,23521126.76,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Kazakhstan,KAZ,..,11762250,85536930,94623340,152394296,147894953.5,93680130,149088505,126873670,117050999.3,167710230,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Kenya,KEN,5978677.505,77305180.52,17804542.29,15092764.09,31781529.12,77528527.67,147498189.7,146182787.7,144483927.9,206820138.2,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,"Korea, Rep.",KOR,1376800000,3300300000,9182900000,7415000000,8616600000,9836800000,10546000000,10055900000,9429400000,9701600000,9880900000,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Kosovo,XKX,..,..,3703731.687,515981.4713,405737.6683,2930329.827,2712196.341,1698992.948,2629871.879,1939326.861,7061848.851,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Kyrgyz Republic,KGZ,..,9236500,2586897,6189091,7755518,6927118,4981486,5954780,7538903,5301675,6024579,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Latvia,LVA,..,..,33039281.24,52872035.88,43691574,47866470.98,45149422.11,34415898.64,36455711.91,47688935.27,64586076.55,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Lebanon,LBN,..,..,12920910.57,40173765.91,32815724.76,28121287.53,34761108.11,34392576.1,32884145.91,22307143.2,15670585.06,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Lesotho,LSO,1384535.83,1076130.009,4868525.98,5035068.784,4665404.779,4152930.194,3831336.079,3382152.318,2925902.536,3219584.624,3259262.789,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Lithuania,LTU,..,12270000,34801068.02,34300086.11,38179826.62,51742886.95,47451213.57,48349772.01,66926847.32,67754950.86,61738440.48,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Luxembourg,LUX,..,121764571.8,736405872.3,1311308717,2600911115,4448868707,4960079481,3829955120,4177784870,4918226500,5023322055,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,"Macao SAR, China",MAC,..,..,182803223.3,253219908.2,221199196.8,221202398.4,203816715.4,168938369.6,174025763.2,279588587.1,325864351.5,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Madagascar,MDG,133855.6679,10946466.17,26814639.39,6950648.925,14136946.34,18122663.83,6078177.073,17133514.85,8039022.438,18645925.52,17069695.66,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Malawi,MWI,..,198089.4459,429552.4908,440265.4097,460365.7112,1785271.546,2983405.573,3697096.296,2386960.385,2853462.531,3227793.674,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Malaysia,MYS,..,546052631.6,1318006092,1634190362,1543302849,1395327002,1423860804,1294968669,1347909837,1826846903,2005978826,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Maldives,MDV,..,..,2270000,3423512.105,3713621.198,3656170.348,3543090.57,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Mali,MLI,..,1320268.714,2019072.068,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Malta,MLT,2536266.088,9848318.834,1593210597,596841855.2,446337429.2,510770517.7,555242521.9,678937302.9,675741853.1,724887672.7,814471171.4,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Mauritania,MRT,..,..,..,..,..,..,10693050.69,..,1061723.714,..,1048608.133,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Mauritius,MUS,..,1185306.464,12068022.45,15201851.05,15522665.59,13487012.58,15456951.19,15754704.31,17580177.28,19759852.01,14200192.63,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Mexico,MEX,380000000,406846000,293690147,283730262,253435486,235141773,239769766,259558175,276717753,291515339,301983326,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Moldova,MDA,..,1820000,12750000,16600000,18700000,24160000,25080000,18370000,19100000,20960000,26470000,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Mongolia,MNG,..,..,2589800,4656009.72,12030269.39,14479922.25,12999781.95,15585952.21,24610007.25,15696187.19,16057466.74,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Montenegro,MNE,..,..,8872927.094,2822505.369,3078425.553,4457701.997,5296924.612,3446391.283,6014925.279,5101165.478,6034347.464,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Morocco,MAR,59570449.74,19067093.66,30432451.13,41349877.49,56844992.81,73902813.79,111106151.9,95600829.85,104258156.7,132032392.7,166923239.9,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Mozambique,MOZ,..,..,3807426.927,4721835.26,8054486.93,24529769.8,19574342.62,26793739.52,19003105.27,15615001.38,2862442.76,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Myanmar,MMR,183126.2141,..,..,..,..,..,295324275.7,271948538.3,230635285.5,26384508.89,47290466.54,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Namibia,NAM,2512251.251,8055999.476,5980160.247,8473753.521,6217145.125,7002941.61,8609619.573,7080686.53,2984701.004,2406514.047,1284968.637,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Netherlands,NLD,1751322271,2504611233,32819973389,36661869501,36136892529,37444374674,47319178096,72163826761,37628021899,42021256346,41936770544,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,New Caledonia,NCL,..,..,2146741.038,1393902.156,2347112.998,1799176.697,2670986.533,1321244.979,1826701.753,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,New Zealand,NZL,..,312843010.4,699871923,1010436678,973564426.1,982801999.8,942756515.2,833761342.9,866477001.1,922390744.7,912823932.6,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Nicaragua,NIC,..,..,800000,800000,800000,800000,1200000,1200000,1900000,2000000,1900000,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Niger,NER,11018.68524,193826.6835,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Nigeria,NGA,..,..,223393845.1,213200895.9,250802141.1,258580865.7,252840000,252840000,252840000,252840000,252840000,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,North Macedonia,MKD,..,5681955.073,17758539,24885150,33907240,41586769,52812610,56157840,66879970,53366170,188796560,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Norway,NOR,148378685.4,439207804.4,633879635.6,778782346.3,587756889.1,668151571.2,654166979.2,569367271.7,505448565.9,632457250.9,768881019.7,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Pakistan,PAK,..,28000000,124000000,127000000,161000000,126000000,160000000,180000000,221000000,227000000,189000000,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
